ID,Dim1,Dim2,Dim3,Referendum,Option_Ind,Option_SouAss,Option_Prov,Argument_Droit,Argument_Resssources,Argument_Faisable,Honte_Racisme,Honte_Colonialisme,Futur_Francais,Futur_Economie,Futur_culture,Opinion_Immigration,Opinion_sociale,Opinion_economique,Opinion_feministe,Opinion_lgbtq,Attitude_risque,Vote_provincial,Vote_federal,Genre,Langue,Age,Origine,Scolarite,Revenus
Ind_2430,0.387849,0.156483,-1.336819,Sou_NON,CONTRE,CONTRE,POUR,POUR,POUR,CONTRE,DÉSACCORD,DÉSACCORD,PESSIMISTE,PESSIMISTE,NEUTRE,POUR,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,NSP,BQ,Homme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus moyens
Ind_2431,-0.517622,-1.525174,0.166917,Sou_NSP,CONTRE,CONTRE,POUR,NSP,POUR,POUR,ACCORD,ACCORD,OPTIMISTE,NEUTRE,NEUTRE,POUR,Responsabilité mixte,Economie: neutre,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,BQ,Femme,Francophones,40-59 ans,Né Canada,Collégial,Revenus bas
Ind_2432,0.087755,-0.669883,-1.472289,Sou_NON,CONTRE,POUR,CONTRE,POUR,CONTRE,CONTRE,ACCORD,ACCORD,NEUTRE,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,PLC,Homme,Francophones,40-59 ans,Né Canada,Universitaire,Revenus élevés
Ind_2433,1.846601,0.972542,0.162173,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,DÉSACCORD,NEUTRE,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité collective,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,CAQ,PLC,Homme,Francophones,18-39 ans,Né Canada,Collégial,Revenus moyens
Ind_2434,1.390847,1.206586,-0.997128,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,CONTRE,DÉSACCORD,DÉSACCORD,OPTIMISTE,PESSIMISTE,PESSIMISTE,NEUTRE,Responsabilité collective,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,PLQ,PLC,Homme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus élevés
Ind_2435,-1.942821,0.580654,1.06089,Sou_OUI,POUR,POUR,CONTRE,POUR,NSP,POUR,DÉSACCORD,DÉSACCORD,NSP,NSP,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministe: CONTRE féministe,Feministe: CONTRE féministe,Risque difficile,PQ,Vote fed: NSP,Femme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus bas
Ind_2436,0.116862,-1.529474,0.747055,Sou_NON,CONTRE,POUR,POUR,POUR,POUR,NSP,NEUTRE,NEUTRE,NEUTRE,NEUTRE,NSP,CONTRE,Responsabilité mixte,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,Vote fed: NSP,Femme,Non francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_2437,1.315758,0.473057,0.772652,Sou_NON,CONTRE,CONTRE,NSP,CONTRE,NEUTRE,NEUTRE,NEUTRE,DÉSACCORD,PESSIMISTE,PESSIMISTE,PESSIMISTE,NEUTRE,Responsabilité individuelle,NSP,NSP,Feministe: CONTRE féministe,Risque difficile,PLQ,PCC,Homme,Francophones,18-39 ans,Né Ailleurs,Secondaire,NSP
Ind_2438,1.130385,0.000783,0.38869,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,NEUTRE,CONTRE,ACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité mixte,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PQ,PLC,Femme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus bas
Ind_2439,-2.022891,0.511305,0.133423,Sou_OUI,POUR,CONTRE,CONTRE,POUR,POUR,POUR,DÉSACCORD,DÉSACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité collective,Economie: neutre,Feministre: NEUTRE féministe,Feministe: CONTRE féministe,Risque difficile,PQ,PLC,Femme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus bas
Ind_2440,1.455449,-0.26703,-0.354848,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,NSP,NEUTRE,PESSIMISTE,PESSIMISTE,OPTIMISTE,POUR,Responsabilité mixte,Economie: privé seulement,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,PLC,Homme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus moyens
Ind_2441,2.009223,0.857192,-1.233501,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,CONTRE,ACCORD,ACCORD,PESSIMISTE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministe: CONTRE féministe,Féministe: POUR féministe,Risque facile,PLQ,PLC,Homme,Non francophones,60 ans et plus,Né Canada,Universitaire,Revenus moyens
Ind_2442,0.782927,0.00587,-0.305555,Sou_NON,CONTRE,CONTRE,POUR,POUR,CONTRE,CONTRE,DÉSACCORD,NEUTRE,NEUTRE,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité mixte,Economie: privé et public,Feministre: NEUTRE féministe,Féministe: POUR féministe,Risque facile,NSP,BQ,Femme,Francophones,60 ans et plus,Né Canada,Universitaire,NSP
Ind_2443,-2.767031,0.991048,-0.614361,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,NEUTRE,DÉSACCORD,OPTIMISTE,NEUTRE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé et public,Feministre: NEUTRE féministe,Féministe: POUR féministe,Risque facile,PQ,BQ,Homme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus moyens
Ind_2444,1.194778,0.323457,0.894487,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,NSP,DÉSACCORD,NSP,PESSIMISTE,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité individuelle,NSP,NSP,Feministe: CONTRE féministe,Risque difficile,PCQ,PCC,Femme,Francophones,40-59 ans,Né Ailleurs,Universitaire,Revenus bas
Ind_2445,-2.059229,-0.583322,0.603811,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,NEUTRE,ACCORD,ACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité mixte,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,NSP,BQ,Femme,Francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_2446,2.059379,-1.228308,-0.279622,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,ACCORD,ACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,NEUTRE,Responsabilité mixte,Economie: neutre,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,PLC,Femme,Francophones,40-59 ans,Né Canada,Collégial,Revenus moyens
Ind_2447,1.562059,-0.861474,-1.020659,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,POUR,CONTRE,ACCORD,ACCORD,NEUTRE,NSP,PESSIMISTE,CONTRE,Responsabilité mixte,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PLQ,PLC,Femme,Non francophones,40-59 ans,Né Canada,Collégial,Revenus moyens
Ind_2448,-1.777536,-1.674319,-0.68788,Sou_NSP,POUR,POUR,CONTRE,POUR,POUR,NEUTRE,ACCORD,ACCORD,OPTIMISTE,NEUTRE,OPTIMISTE,POUR,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,QS,NPD,Femme,Francophones,60 ans et plus,Né Canada,Collégial,NSP
Ind_2449,-0.306369,-1.131249,2.894284,Sou_OUI,NSP,NSP,NSP,NEUTRE,NEUTRE,NEUTRE,NSP,NSP,NSP,NSP,NSP,CONTRE,Responsabilité mixte,Economie: neutre,NSP,NSP,NSP,Vote prov: NSP,Vote fed: NSP,Femme,Francophones,40-59 ans,Né Canada,Universitaire,Revenus bas
Ind_2450,-0.771936,0.46776,0.4815,Sou_NON,CONTRE,POUR,POUR,POUR,CONTRE,POUR,NEUTRE,ACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministre: NEUTRE féministe,Feministe: CONTRE féministe,Risque difficile,PQ,BQ,Femme,Francophones,60 ans et plus,Né Canada,Secondaire,Revenus bas
Ind_2451,1.333219,0.604543,0.24471,Sou_NON,CONTRE,POUR,POUR,CONTRE,CONTRE,NEUTRE,NEUTRE,NEUTRE,OPTIMISTE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministre: NEUTRE féministe,Feministe: CONTRE féministe,Risque facile,CAQ,PLC,Femme,Non francophones,18-39 ans,Né Canada,Collégial,Revenus élevés
Ind_2452,-0.2193,1.134508,0.208947,Sou_OUI,CONTRE,CONTRE,POUR,POUR,POUR,CONTRE,ACCORD,DÉSACCORD,NEUTRE,NEUTRE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministe: CONTRE féministe,Feministe: CONTRE féministe,Risque facile,NSP,Vote fed: NSP,Homme,Francophones,18-39 ans,Né Canada,Secondaire,NSP
Ind_2453,1.494488,0.345313,-0.640519,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,NEUTRE,NEUTRE,NEUTRE,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PCQ,PCC,Homme,Non francophones,60 ans et plus,Né Canada,Universitaire,Revenus bas
Ind_2454,0.361215,0.87634,1.034997,Sou_NON,CONTRE,POUR,POUR,CONTRE,NSP,CONTRE,NEUTRE,DÉSACCORD,OPTIMISTE,NSP,NSP,CONTRE,Responsabilité individuelle,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,PQ,PLC,Femme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus bas
Ind_2455,-2.327404,-0.498145,-1.184634,Sou_OUI,POUR,CONTRE,CONTRE,POUR,POUR,POUR,DÉSACCORD,DÉSACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,POUR,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PQ,BQ,Femme,Francophones,40-59 ans,Né Canada,Collégial,Revenus bas
Ind_2456,0.872188,-0.633682,1.345656,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,NEUTRE,NEUTRE,NSP,NEUTRE,NSP,PESSIMISTE,NSP,CONTRE,Responsabilité mixte,NSP,NSP,NSP,Risque difficile,PQ,BQ,Femme,Francophones,60 ans et plus,Né Ailleurs,Universitaire,Revenus bas
Ind_2457,1.617413,-0.835414,-1.909954,Sou_NON,CONTRE,CONTRE,POUR,POUR,CONTRE,CONTRE,ACCORD,ACCORD,NSP,PESSIMISTE,PESSIMISTE,POUR,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,NSP,PLC,Homme,Non francophones,18-39 ans,Né Canada,Universitaire,Revenus bas
Ind_2458,0.343534,0.14062,0.317571,Sou_NON,CONTRE,POUR,POUR,POUR,NEUTRE,NEUTRE,DÉSACCORD,NEUTRE,NEUTRE,PESSIMISTE,NEUTRE,CONTRE,Responsabilité individuelle,Economie: neutre,Feministe: CONTRE féministe,Féministe: POUR féministe,Risque facile,PQ,PLC,Femme,Francophones,40-59 ans,Né Canada,Universitaire,Revenus moyens
Ind_2459,1.457209,-0.089364,-0.034593,Sou_NON,CONTRE,CONTRE,POUR,NSP,CONTRE,CONTRE,NSP,NEUTRE,NEUTRE,NEUTRE,NEUTRE,NEUTRE,Responsabilité mixte,Economie: privé et public,Feministe: CONTRE féministe,Féministe: POUR féministe,Risque facile,NSP,Vote fed: NSP,Homme,Non francophones,40-59 ans,Né Ailleurs,Collégial,Revenus élevés
Ind_2460,-2.825588,1.552727,-0.161697,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,DÉSACCORD,DÉSACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité mixte,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,PQ,BQ,Homme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus moyens
Ind_2461,-2.524438,1.582605,0.267989,Sou_OUI,POUR,POUR,CONTRE,POUR,NEUTRE,POUR,DÉSACCORD,DÉSACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministe: CONTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PQ,BQ,Homme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus moyens
Ind_2462,0.877634,-0.328424,0.387726,Sou_NON,CONTRE,NSP,POUR,NEUTRE,CONTRE,NEUTRE,DÉSACCORD,NEUTRE,OPTIMISTE,PESSIMISTE,NSP,CONTRE,Responsabilité mixte,NSP,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PLQ,PLC,Homme,Francophones,18-39 ans,Né Canada,Collégial,NSP
Ind_2463,-2.119766,1.19062,-0.038427,Sou_OUI,POUR,CONTRE,CONTRE,POUR,POUR,NEUTRE,NEUTRE,DÉSACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité mixte,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,PQ,BQ,Homme,Francophones,40-59 ans,Né Canada,Collégial,Revenus élevés
Ind_2464,-0.870916,-0.514922,-1.298704,Sou_OUI,POUR,CONTRE,CONTRE,CONTRE,CONTRE,CONTRE,ACCORD,DÉSACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,POUR,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,PVQ,Homme,Francophones,40-59 ans,Né Canada,Collégial,Revenus bas
Ind_2465,1.911872,0.26742,-0.16063,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,DÉSACCORD,DÉSACCORD,PESSIMISTE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité mixte,Economie: neutre,Feministe: CONTRE féministe,Féministe: POUR féministe,Risque difficile,PLQ,PLC,Femme,Francophones,60 ans et plus,Né Canada,Universitaire,NSP
Ind_2466,1.040658,-1.476689,-0.467398,Sou_NSP,CONTRE,CONTRE,POUR,CONTRE,NEUTRE,CONTRE,NEUTRE,NEUTRE,NEUTRE,PESSIMISTE,OPTIMISTE,POUR,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,NSP,Vote fed: NSP,Femme,Francophones,18-39 ans,Né Ailleurs,Universitaire,Revenus élevés
Ind_2467,0.504465,-0.855372,0.739639,Sou_NSP,CONTRE,POUR,POUR,POUR,CONTRE,NSP,NEUTRE,ACCORD,NEUTRE,PESSIMISTE,NEUTRE,POUR,Responsabilité collective,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,Vote prov: NSP,Vote fed: NSP,Femme,Francophones,18-39 ans,Né Canada,Collégial,Revenus moyens
Ind_2468,2.143372,-0.058352,-0.073344,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,ACCORD,NEUTRE,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité mixte,Economie: privé et public,NSP,NSP,Risque facile,PCQ,PCC,Femme,Non francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_2469,2.088292,1.00915,-0.057194,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,ACCORD,DÉSACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité mixte,Economie: privé seulement,Feministe: CONTRE féministe,Feministre: NEUTRE féministe,Risque facile,PCQ,NSP,Femme,Non francophones,40-59 ans,Né Canada,Collégial,Revenus moyens
Ind_2470,-0.140026,-2.27006,2.256636,Sou_NSP,NSP,NSP,NSP,NEUTRE,NSP,NSP,NEUTRE,NSP,NSP,NSP,NSP,NEUTRE,Responsabilité collective,NSP,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,Vote fed: NSP,Femme,Francophones,60 ans et plus,Né Canada,Secondaire,NSP
Ind_2471,1.103839,0.712045,-0.06566,Sou_NON,CONTRE,POUR,POUR,CONTRE,CONTRE,CONTRE,NEUTRE,ACCORD,NEUTRE,OPTIMISTE,PESSIMISTE,CONTRE,Responsabilité collective,Economie: privé seulement,Feministe: CONTRE féministe,Feministe: CONTRE féministe,Risque difficile,PCQ,PCC,Homme,Francophones,18-39 ans,Né Canada,Universitaire,Revenus moyens
Ind_2472,1.720515,0.836033,-1.102144,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,DÉSACCORD,DÉSACCORD,PESSIMISTE,PESSIMISTE,PESSIMISTE,POUR,Responsabilité individuelle,Economie: privé et public,Feministre: NEUTRE féministe,Féministe: POUR féministe,Risque difficile,CAQ,PLC,Homme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus moyens
Ind_2473,1.890162,1.057944,-0.057935,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,NSP,ACCORD,ACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,PLQ,PLC,Homme,Non francophones,40-59 ans,Né Canada,Secondaire,NSP
Ind_2474,-2.684721,-1.008443,-0.760431,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,NEUTRE,NSP,OPTIMISTE,OPTIMISTE,OPTIMISTE,NEUTRE,Responsabilité mixte,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PQ,BQ,Femme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus bas
Ind_2475,1.415583,1.233351,0.34277,Sou_NON,CONTRE,POUR,POUR,CONTRE,CONTRE,CONTRE,NSP,ACCORD,PESSIMISTE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité mixte,Economie: privé seulement,NSP,Feministre: NEUTRE féministe,Risque facile,PCQ,PLC,Homme,Francophones,60 ans et plus,Né Canada,Secondaire,Revenus bas
Ind_2476,-0.492533,-1.56328,1.664636,Sou_OUI,POUR,POUR,POUR,NEUTRE,NEUTRE,NEUTRE,NEUTRE,ACCORD,NEUTRE,NSP,NEUTRE,CONTRE,Responsabilité mixte,Economie: neutre,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,Vote prov: NSP,Vote fed: NSP,Femme,Francophones,18-39 ans,Né Canada,Collégial,Revenus moyens
Ind_2477,0.777656,-0.52284,-0.991372,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,CONTRE,ACCORD,ACCORD,OPTIMISTE,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,PLC,Homme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus bas
Ind_2478,-2.276739,0.489527,0.15973,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,NEUTRE,DÉSACCORD,DÉSACCORD,OPTIMISTE,NEUTRE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: neutre,Féministe: POUR féministe,Feministre: NEUTRE féministe,Risque facile,NSP,BQ,Femme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus moyens
Ind_2479,-1.457916,-2.210236,-0.662935,Sou_OUI,POUR,NSP,POUR,POUR,POUR,POUR,ACCORD,ACCORD,OPTIMISTE,NSP,OPTIMISTE,POUR,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,QS,Vote fed: NSP,Femme,Francophones,18-39 ans,Né Canada,Universitaire,Revenus bas
Ind_2480,-1.40727,-0.342482,0.746232,Sou_NSP,NSP,NSP,NSP,POUR,POUR,POUR,DÉSACCORD,ACCORD,NEUTRE,NSP,OPTIMISTE,POUR,Responsabilité mixte,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,PQ,BQ,Femme,Francophones,60 ans et plus,Né Canada,Collégial,NSP
Ind_2481,-0.074164,-1.23841,-0.976869,Sou_NON,CONTRE,CONTRE,POUR,POUR,POUR,CONTRE,NEUTRE,ACCORD,OPTIMISTE,NEUTRE,NEUTRE,POUR,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,BQ,Femme,Francophones,18-39 ans,Né Canada,Universitaire,Revenus élevés
Ind_2482,-0.322066,-1.00121,1.423188,Sou_NSP,CONTRE,POUR,POUR,NEUTRE,NEUTRE,NEUTRE,ACCORD,ACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité individuelle,NSP,Féministe: POUR féministe,Feministre: NEUTRE féministe,Risque difficile,NSP,Vote fed: NSP,Femme,Francophones,18-39 ans,Né Canada,Secondaire,Revenus moyens
Ind_2483,0.684326,-0.433248,0.101701,Sou_NON,CONTRE,POUR,CONTRE,CONTRE,CONTRE,CONTRE,DÉSACCORD,ACCORD,OPTIMISTE,PESSIMISTE,NEUTRE,CONTRE,Responsabilité individuelle,Economie: neutre,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,PLC,Femme,Francophones,60 ans et plus,Né Canada,Secondaire,NSP
Ind_2484,0.938042,-0.344029,-0.788801,Sou_NON,CONTRE,CONTRE,POUR,POUR,CONTRE,CONTRE,DÉSACCORD,DÉSACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,BQ,Femme,Francophones,18-39 ans,Né Canada,Universitaire,NSP
Ind_2485,-0.186677,0.849407,0.60039,Sou_NSP,NSP,POUR,POUR,NEUTRE,CONTRE,NEUTRE,DÉSACCORD,DÉSACCORD,NEUTRE,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité collective,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,PQ,PLC,Homme,Francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_2486,0.416804,0.074086,0.930564,Sou_NSP,CONTRE,POUR,POUR,NEUTRE,CONTRE,CONTRE,NSP,DÉSACCORD,OPTIMISTE,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: neutre,Feministre: NEUTRE féministe,Féministe: POUR féministe,Risque facile,NSP,Vote fed: NSP,Femme,Francophones,18-39 ans,Né Ailleurs,Collégial,Revenus moyens
Ind_2487,-2.377608,0.866628,-0.282397,Sou_OUI,POUR,POUR,CONTRE,NSP,POUR,POUR,DÉSACCORD,DÉSACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité collective,Economie: privé et public,Feministre: NEUTRE féministe,Feministe: CONTRE féministe,Risque difficile,PQ,BQ,Homme,Non francophones,60 ans et plus,Né Canada,Secondaire,NSP
Ind_2488,0.315912,-1.311571,-1.123736,Sou_NSP,CONTRE,POUR,POUR,POUR,CONTRE,CONTRE,ACCORD,ACCORD,NEUTRE,PESSIMISTE,OPTIMISTE,NEUTRE,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PQ,PLC,Femme,Francophones,18-39 ans,Né Canada,Universitaire,NSP
Ind_2489,1.354868,1.378821,-0.478914,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,DÉSACCORD,DÉSACCORD,PESSIMISTE,PESSIMISTE,NEUTRE,CONTRE,Responsabilité mixte,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,PQ,PLC,Homme,Francophones,18-39 ans,Né Canada,Universitaire,Revenus moyens
Ind_2490,-0.547189,-0.913271,-0.366135,Sou_NSP,CONTRE,POUR,CONTRE,POUR,CONTRE,CONTRE,NEUTRE,NEUTRE,OPTIMISTE,PESSIMISTE,OPTIMISTE,POUR,Responsabilité collective,Economie: privé et public,Feministe: CONTRE féministe,Féministe: POUR féministe,Risque difficile,PQ,BQ,Femme,Francophones,40-59 ans,Né Ailleurs,Collégial,Revenus bas
Ind_2491,1.366067,0.709131,-1.144029,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,POUR,CONTRE,ACCORD,DÉSACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,POUR,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Feministre: NEUTRE féministe,Risque facile,PLQ,PLC,Homme,Francophones,60 ans et plus,Né Ailleurs,Collégial,Revenus moyens
Ind_2492,1.215442,0.877685,0.640006,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,NEUTRE,CONTRE,DÉSACCORD,DÉSACCORD,OPTIMISTE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité collective,Economie: privé seulement,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,NSP,PLC,Femme,Francophones,18-39 ans,Né Canada,Secondaire,Revenus bas
Ind_2493,0.013759,-0.757636,2.768185,Sou_NSP,POUR,POUR,POUR,NEUTRE,NEUTRE,NEUTRE,NSP,NSP,PESSIMISTE,PESSIMISTE,NSP,CONTRE,Responsabilité mixte,Economie: privé seulement,NSP,NSP,Risque difficile,NSP,Vote fed: NSP,Femme,Francophones,40-59 ans,Né Canada,Collégial,Revenus bas
Ind_2494,1.689897,-1.086027,-0.681743,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,NEUTRE,ACCORD,NEUTRE,NEUTRE,PESSIMISTE,CONTRE,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,NSP,PLQ,PLC,Femme,Francophones,18-39 ans,Né Canada,Collégial,NSP
Ind_2495,1.663359,-0.328695,0.131249,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,NEUTRE,NEUTRE,OPTIMISTE,PESSIMISTE,PESSIMISTE,NEUTRE,Responsabilité collective,Economie: privé et public,Feministre: NEUTRE féministe,NSP,Risque difficile,PCQ,PCC,Femme,Francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_2496,-0.344137,-0.574615,0.550223,Sou_NON,POUR,POUR,CONTRE,CONTRE,CONTRE,NEUTRE,NEUTRE,ACCORD,PESSIMISTE,OPTIMISTE,NEUTRE,NEUTRE,Responsabilité mixte,Economie: privé seulement,Féministe: POUR féministe,Feministre: NEUTRE féministe,Risque facile,PQ,NPD,Femme,Francophones,18-39 ans,Né Canada,Collégial,NSP
Ind_2497,0.838217,-0.980989,0.698256,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,NEUTRE,NEUTRE,ACCORD,NSP,OPTIMISTE,NEUTRE,NSP,POUR,Responsabilité mixte,Economie: privé et public,Feministre: NEUTRE féministe,NSP,Risque facile,NSP,Vote fed: NSP,Femme,Francophones,18-39 ans,Né Ailleurs,Universitaire,Revenus bas
